ObjectID,institution source,occurrenceID,institutionCode,collectionID,collectionCode,catalogNumber,sex,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,dateIdentified,identifiedBy,typeStatus,continent,country,stateProvince,locality,decimalLatitude,decimalLongitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,basisOfRecord,eventDate,year,month,day,habitat,fieldNumber,recordedBy,samplingProtocol,associatedMedia,eventRemarks,modified,Notes,notes 2,coord notes,Old id,share_data,gridref,QDS,errors,error notes,corrected,absent,sp
2015RL053986,Cape Nature,,Western Cape Nature Conservation Board,,,MBPending-689,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"4 km S of Elim, farm Bruinklip",-34.6258,19.7529,Nearest Second or better,,,,,Specimen,1998/09/20,1998,9,20,,,Burger M.,,,NULL,,,,,,,3419DB,0,0,0,,0,Breviceps montanus
2015RL053992,Cape Nature,,South African Frog Atlas Project,,,SAFAP-9001304.0,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,,-34.61666667,19.45,Nearest Second or better,,,,,Heard Call,1998/09/20,1998,9,20,,,M Burger,,,NULL,,,,,,,3419CB,0,0,0,,0,Breviceps montanus
2015RL053998,Cape Nature,,South African Frog Atlas Project,,,SAFAP-9001282.0,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,,-34.61666667,19.75,Nearest Second or better,,,,,Audio,1998/09/20,1998,9,20,,,M Burger,,,NULL,,,,,,,3419DB,0,0,0,,0,Breviceps montanus
2015RL054015,Cape Nature,,Western Cape Nature Conservation Board,,,MBPending-712,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,SE of Gansbaai on way to Pearly Beach,-34.6079,19.4246,Nearest Second or better,,,,,Specimen,1998/09/20,1998,9,20,,,Burger M.,,,NULL,,,,,,,3419CB,0,0,0,,0,Breviceps montanus
2015RL054056,Cape Nature,,Western Cape Nature Conservation Board,,,MBPending-651,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,1 km out of Bredasdorp to Agulhas,-34.5497,20.0499,Nearest Second or better,,,,,Specimen,1998/09/20,1998,9,20,,,Burger M.,,,NULL,,,,,,,3420CA,0,0,0,,0,Breviceps montanus
2015RL054089,Cape Nature,,Western Cape Nature Conservation Board,,,DEHP/2009-97,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Genus,,,,,,,De Hoop,-34.45933333,20.42563889,Nearest Second or better,,,,,Observation,2009/07/27,2009,7,27,,,A.Hess,,,Number: 1,,,,,,,3420AD,0,0,0,,0,Breviceps montanus
2015RL054104,Cape Nature,,South African Frog Atlas Project,,,SAFAP-9001107.0,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,De Hoop N.R. (SA119),-34.45277778,20.40055556,Nearest Second or better,,,,,Heard Call,1997/08/13,1997,8,13,,,M Burger,,,NULL,,,,,,,3420AD,0,0,0,,0,Breviceps montanus
2015RL054112,Cape Nature,,Western Cape Nature Conservation Board,,,MBPending-644,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,12 km before Bredasdorp coming from Swellendam,-34.45,20.1054,Nearest Second or better,,,,,Specimen,1998/09/20,1998,9,20,,,Burger M.,,,NULL,,,,,,,3420AC,0,0,0,,0,Breviceps montanus
2015RL054141,Cape Nature,,South African Frog Atlas Project,,,SAFAP-9001241.0,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,,-34.43333333,20.1,Nearest Second or better,,,,,Heard Call,1998/09/20,1998,9,20,,,M Burger,,,NULL,,,,,,,3420AC,0,0,0,,0,Breviceps montanus
2015RL054143,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1450,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower,-34.43305556,19.6475,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J. + 4 field rangers, Swartz E.R.",,,AFM3.21,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054150,Cape Nature,,Western Cape Nature Conservation Board,,,None-241,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Unknown,,,,,,,Salmonsdam Nature Reserve,-34.375,19.625,Reserve Centroid,,,,,Observation,0/NULL/,0,NULL,,,,NULL,,,NULL,,,,-34.43;19.64,,,3419BC,1,0,0,,0,Breviceps montanus
2015RL054162,Cape Nature,,Western Cape Nature Conservation Board,,,None-603,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,De Hoop Nature Reserve,-34.375,20.625,Reserve Centroid,,,,,Observation,0/NULL/,0,NULL,,,,NULL,,,NULL,,,,-34.43;20.55,,,3420BC,1,0,0,,0,Breviceps montanus
2015RL054172,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1466,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower stream,-34.42916667,19.66361111,Nearest Second or better,,,,,Heard Call,2003/10/17,2003,10,17,,,"Turner A.A., Henderson C.L., Tolley K.A., Cunningham M.J.",,,AFM3.22,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054174,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1462,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower stream,-34.42888889,19.65638889,Nearest Second or better,,,,,Heard Call,2003/10/17,2003,10,17,,,"Turner A.A., Henderson C.L., Tolley K.A., Cunningham M.J.",,,AFM3.22,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054176,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1464,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower stream,-34.42888889,19.66083333,Nearest Second or better,,,,,Heard Call,2003/10/17,2003,10,17,,,"Turner A.A., Henderson C.L., Tolley K.A., Cunningham M.J.",,,AFM3.22,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054179,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1454,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower stream,-34.42694444,19.65305556,Nearest Second or better,,,,,Audio,2003/10/17,2003,10,17,,,"Turner A.A., Henderson C.L., Tolley K.A., Cunningham M.J.",,,AFM3.22,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054180,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1451,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower,-34.42611111,19.65,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J. + 4 field rangers, Swartz E.R.",,,AFM3.21,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054182,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1449,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower,-34.42611111,19.65166667,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J. + 4 field rangers, Swartz E.R.",,,AFM3.21,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054183,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1456,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower stream,-34.42472222,19.65,Nearest Second or better,,,,,Heard Call,2003/10/17,2003,10,17,,,"Turner A.A., Henderson C.L., Tolley K.A., Cunningham M.J.",,,AFM3.22,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054202,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1447,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Salmonsdam tower,-34.41805556,19.66361111,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J. + 4 field rangers, Swartz E.R.",,,AFM3.21,,,,,,,3419BC,0,0,0,,0,Breviceps montanus
2015RL054249,Cape Nature,,PE Museum,,,PEM/A-6444,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Hermanus mountains.,-34.4025,19.2449,Nearest Second or better,,,,,Specimen,0/NULL/,0,NULL,,,,Dr C. de Villiers,,,NULL,,,,,,,3419AC,0,0,0,,0,Breviceps montanus
2015RL054250,Cape Nature,,PE Museum,,,PEM/A-6445,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Hermanus mountains.,-34.4025,19.2449,Nearest Second or better,,,,,Specimen,0/NULL/,0,NULL,,,,Dr C. de Villiers,,,NULL,,,,,,,3419AC,0,0,0,,0,Breviceps montanus
2015RL054251,Cape Nature,,PE Museum,,,PEM/A-6441,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Hermanus mountains.,-34.4025,19.2449,Nearest Second or better,,,,,Specimen,0/NULL/,0,NULL,,,,Dr C. de Villiers,,,NULL,,,,,,,3419AC,0,0,0,,0,Breviceps montanus
2015RL054252,Cape Nature,,PE Museum,,,PEM/A-6442,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Hermanus mountains.,-34.4025,19.2449,Nearest Second or better,,,,,Specimen,0/NULL/,0,NULL,,,,Dr C. de Villiers,,,NULL,,,,,,,3419AC,0,0,0,,0,Breviceps montanus
2015RL054253,Cape Nature,,PE Museum,,,PEM/A-6443,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Hermanus mountains.,-34.4025,19.2449,Nearest Second or better,,,,,Specimen,0/NULL/,0,NULL,,,,Dr C. de Villiers,,,NULL,,,,,,,3419AC,0,0,0,,0,Breviceps montanus
2015RL054255,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1439,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.40138889,19.31583333,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat Old Gate AFM3.20,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054258,Cape Nature,,South African Frog Atlas Project,,,SAFAP-9000056.0,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Fernkloof N.R.,-34.4,19.28333333,Nearest Second or better,,,,,Heard Call,1996/10/20,1996,10,20,,,A De Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054263,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1433,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.39944444,19.315,Nearest Second or better,,,,,Audio,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat R area; sparse chorus AFM3.20,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054265,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1429,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.39861111,19.3025,Nearest Second or better,,,,,Audio,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,"Vogelgat, Mosselhoek wetland AFM3.20",,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054268,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1431,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.39777778,19.31055556,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat AFM3.20,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054278,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1399,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Maanskynkop,-34.39333333,19.34083333,Nearest Second or better,,,,,Tissue sample,2003/10/15,2003,10,15,,,"Henderson C.L., GL, Tolley K.A., Cunningham M.J.",,,AFM3.18,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054283,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1427,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.39166667,19.30027778,Nearest Second or better,,,,,Tissue sample,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat AFM3.19,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054299,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1369,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Leopards Camp, Maanskynkop",-34.39055556,19.33638889,Nearest Second or better,,,,,Audio,2003/10/14,2003,10,14,,,"Henderson C.L., G, Tolley K.A., Cunningham M.J.",,,AFM3.16,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054302,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1436,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.39,19.30083333,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat AFM3.20,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054304,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1372,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Leopards Camp, Maanskynkop",-34.38888889,19.33888889,Nearest Second or better,,,,,Heard Call,2003/10/14,2003,10,14,,,"Henderson C.L., G, Tolley K.A., Cunningham M.J.",,,AFM3.17,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054306,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1377,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Leopards Camp, Maanskynkop",-34.38888889,19.34277778,Nearest Second or better,,,,,Audio,2003/10/14,2003,10,14,,,"Henderson C.L., G, Tolley K.A., Cunningham M.J.",,,AFM3.17,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054309,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1364,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Leopards Camp, Maanskynkop",-34.38861111,19.33611111,Nearest Second or better,,,,,Heard Call,2003/10/14,2003,10,14,,,"Henderson C.L., G, Tolley K.A., Cunningham M.J.",,,AFM3.16,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054316,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1388,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Maanskynkop,-34.3875,19.33166667,Nearest Second or better,,,,,Heard Call,2003/10/15,2003,10,15,,,"Henderson C.L., GL, Tolley K.A., Cunningham M.J.",,,AFM3.17,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054325,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1363,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Leopards Camp, Maanskynkop",-34.38722222,19.335,Nearest Second or better,,,,,Heard Call,2003/10/14,2003,10,14,,,"Henderson C.L., G, Tolley K.A., Cunningham M.J.",,,AFM3.16,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054332,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1441,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.38666667,19.30722222,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat AFM3.20,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054335,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1373,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Leopards Camp, Maanskynkop",-34.38666667,19.34194444,Nearest Second or better,,,,,Heard Call,2003/10/14,2003,10,14,,,"Henderson C.L., G, Tolley K.A., Cunningham M.J.",,,AFM3.17,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054336,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1437,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.38472222,19.31083333,Nearest Second or better,,,,,Tissue sample,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat KAT 2002-03,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054344,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1358,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Leopards Camp, Maanskynkop",-34.38388889,19.32916667,Nearest Second or better,,,,,Heard Call,2003/10/14,2003,10,14,,,"Henderson C.L., G, Tolley K.A., Cunningham M.J.",,,AFM3.16,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054349,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1444,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.3825,19.30694444,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat AFM3.20,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054356,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1446,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.37972222,19.30194444,Nearest Second or better,,,,,Heard Call,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,Vogelgat AFM3.20,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054357,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1356,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Leopards Camp, Maanskynkop",-34.37972222,19.32694444,Nearest Second or better,,,,,Heard Call,2003/10/14,2003,10,14,,,"Henderson C.L., G, Tolley K.A., Cunningham M.J.",,,AFM3.16,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054377,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1426,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Vogelgat,-34.37583333,19.30055556,Nearest Second or better,,,,,Audio,2003/10/16,2003,10,16,,,"Henderson C.L., Tolley K.A., Cunningham M.J.",,,"Beacon Hut, Vogelgat AFM3.19",,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054392,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51763,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Top of Potberg, De Hoop Nature Reserve, near Bredasdorp.",-34.375,20.56388889,Nearest Second or better,,,,,Specimen,1978/09/01,1978,9,1,,,C.J. Burgers,,,NULL,,,,,,,3420BC,0,0,0,,0,Breviceps montanus
2015RL054395,Cape Nature,,South African Frog Atlas Project,,,SAFAP-23006512.0,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,De Hoop N.R. (SA119),-34.375,20.56388889,Nearest Second or better,,,,,Specimen,1978/09/01,1978,9,1,,,Unknown,,,NULL,,,,,,,3420BC,0,0,0,,0,Breviceps montanus
2015RL054398,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1421,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Maanskynkop,-34.37472222,19.30722222,Nearest Second or better,,,,,Heard Call,2003/10/15,2003,10,15,,,"Henderson C.L., GL, Tolley K.A., Cunningham M.J.",,,Diepgat Farm AFM3.19,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054400,Cape Nature,,Western Cape Nature Conservation Board,,,CFM-1416,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Maanskynkop,-34.37472222,19.32388889,Nearest Second or better,,,,,Heard Call,2003/10/15,2003,10,15,,,"Henderson C.L., GL, Tolley K.A., Cunningham M.J.",,,Maanskyn-Beacon trail AFM3.19,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054420,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51778,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1979/08/08,1979,8,8,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054421,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51753,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1979/08/08,1979,8,8,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054422,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51756,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1979/08/08,1979,8,8,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054423,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51779,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1979/08/08,1979,8,8,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054424,Cape Nature,,South African Frog Atlas Project,,,SAFAP-23006631.0,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,Maanschynkop N.R.,-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1979/08/08,1979,8,8,,,Unknown,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054425,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51762,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1980/07/22,1980,7,22,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054426,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51752,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1980/07/22,1980,7,22,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054427,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51758,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1980/07/22,1980,7,22,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054428,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51759,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1980/07/22,1980,7,22,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
2015RL054429,Cape Nature,,Western Cape Nature Conservation Board,,,SAM ZR-51757,,Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,,Breviceps montanus,,Species,,,,,,,"Eddie Rubinstein Nature Reserve(Orothamnus Reserve), now falls within Maanskynkop Nature Reserve, Klein River Mountains.",-34.37361111,19.32694444,Nearest Second or better,,,,,Specimen,1980/07/22,1980,7,22,,,J.C. Greig & A.L. de Villiers,,,NULL,,,,,,,3419AD,0,0,0,,0,Breviceps montanus
