ID_nr,Date,Day,Month,Year,Time,decimalLatitude,decimalLongitude,verbatimCoordinates,GeoreferencingComments,georeferencedBy,coordinatePrecision,georeferenceVerificationStatus,Country,Province,Location,ProtectedArea,ProtectedAreaName,Elevation_m,RoadName,RoadType,RoadSurface,DrivingFrom,DrivingTo,TotalMileage,TimeStart,TimeEnd,RecordingRoadkill,Speed_kmh,OdometerReading,Class,vernacularName,Genus,ScientificName,Number,SpeciesComments,LivestockType,Sex,ActivityPhase,lifeStage,IncidentType,MeansOfReporting,Detail,Other,Photograph,HabitatGCategory,HabitatComments,FenceCategory,FenceComments,recordedBy,Institution,DataEnteredBy,fieldNotes
16513,15/05/17,15,5,2017,14:32:16,-28.01792436,25.60871533,-28.01792436  25.60871533,,Data provider,,,South Africa,Not given,Not recorded,No,No,1327,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16514,15/05/17,15,5,2017,14:32:37,-28.01521518,25.61278552,-28.01521518  25.61278552,,Data provider,,,South Africa,Not given,Not recorded,No,No,1324,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16519,15/05/17,15,5,2017,14:45:11,-27.905792,25.80279994,-27.905792  25.80279994,,Data provider,,,South Africa,Not given,Not recorded,No,No,1294,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16520,15/05/17,15,5,2017,14:45:48,-27.90107313,25.81234249,-27.90107313  25.81234249,,Data provider,,,South Africa,Not given,Not recorded,No,No,1290,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16523,15/05/17,15,5,2017,14:51:19,-27.84628886,25.88640739,-27.84628886  25.88640739,,Data provider,,,South Africa,Not given,Not recorded,No,No,1267,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16525,15/05/17,15,5,2017,14:58:35,-27.81922137,25.94769472,-27.81922137  25.94769472,,Data provider,,,South Africa,Not given,Not recorded,No,No,1289,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16529,15/05/17,15,5,2017,15:25:02,-27.60093282,26.35027754,-27.60093282  26.35027754,,Data provider,,,South Africa,Not given,Not recorded,No,No,1271,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16537,15/05/17,15,5,2017,15:44:26,-27.42412122,26.60165255,-27.42412122  26.60165255,,Data provider,,,South Africa,Not given,Not recorded,No,No,1322,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16551,19/05/17,19,5,2017,08:52:48,-27.59594037,26.36548862,-27.59594037  26.36548862,,Data provider,,,South Africa,Not given,Not recorded,No,No,1282,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16555,19/05/17,19,5,2017,09:02:55,-27.62697051,26.2704805,-27.62697051  26.2704805,,Data provider,,,South Africa,Not given,Not recorded,No,No,1303,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16563,19/05/17,19,5,2017,09:34:53,-27.84638936,25.8809363,-27.84638936  25.8809363,,Data provider,,,South Africa,Not given,Not recorded,No,No,1265,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16566,19/05/17,19,5,2017,09:40:43,-27.84651738,25.87913776,-27.84651738  25.87913776,,Data provider,,,South Africa,Not given,Not recorded,No,No,1275,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16572,19/05/17,19,5,2017,09:47:58,-27.907222,25.79998499,-27.907222  25.79998499,,Data provider,,,South Africa,Not given,Not recorded,No,No,1289,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16573,19/05/17,19,5,2017,09:53:56,-27.91833668,25.77757667,-27.91833668  25.77757667,,Data provider,,,South Africa,Not given,Not recorded,No,No,1308,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16579,19/05/17,19,5,2017,10:05:56,-28.01840208,25.6081409,-28.01840208  25.6081409,,Data provider,,,South Africa,Not given,Not recorded,No,No,1326,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16584,19/05/17,19,5,2017,10:15:13,-28.07144748,25.55135195,-28.07144748  25.55135195,,Data provider,,,South Africa,Not given,Not recorded,No,No,1340,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16592,19/05/17,19,5,2017,11:38:14,-28.63186434,25.10599073,-28.63186434  25.10599073,,Data provider,,,South Africa,Not given,Not recorded,No,No,1313,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16595,19/05/17,19,5,2017,11:42:48,-28.6508201,25.07471182,-28.6508201  25.07471182,,Data provider,,,South Africa,Not given,Not recorded,No,No,1354,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16598,19/05/17,19,5,2017,11:56:05,-28.70923163,24.912811,-28.70923163  24.912811,,Data provider,,,South Africa,Not given,Not recorded,No,No,1274,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16608,19/05/17,19,5,2017,12:57:28,-28.99277724,24.64795927,-28.99277724  24.64795927,,Data provider,,,South Africa,Not given,Not recorded,No,No,1169,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16610,19/05/17,19,5,2017,13:05:01,-29.08082311,24.60426928,-29.08082311  24.60426928,,Data provider,,,South Africa,Not given,Not recorded,No,No,1167,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16613,19/05/17,19,5,2017,13:30:01,-29.37268825,24.38874556,-29.37268825  24.38874556,,Data provider,,,South Africa,Not given,Not recorded,No,No,1264,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16615,19/05/17,19,5,2017,13:42:52,-29.50976377,24.2547069,-29.50976377  24.2547069,,Data provider,,,South Africa,Not given,Not recorded,No,No,1178,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16616,19/05/17,19,5,2017,13:48:58,-29.53864253,24.2780054,-29.53864253  24.2780054,,Data provider,,,South Africa,Not given,Not recorded,No,No,1204,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16618,19/05/17,19,5,2017,15:23:20,-29.74082378,24.40515256,-29.74082378  24.40515256,,Data provider,,,South Africa,Not given,Not recorded,No,No,1112,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16620,19/05/17,19,5,2017,15:45:06,-29.82898909,24.40767969,-29.82898909  24.40767969,,Data provider,,,South Africa,Not given,Not recorded,No,No,1164,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16621,19/05/17,19,5,2017,15:49:59,-29.84703856,24.40595941,-29.84703856  24.40595941,,Data provider,,,South Africa,Not given,Not recorded,No,No,1170,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16623,19/05/17,19,5,2017,15:56:37,-29.88532139,24.41088086,-29.88532139  24.41088086,,Data provider,,,South Africa,Not given,Not recorded,No,No,1205,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16624,19/05/17,19,5,2017,16:01:52,-29.88544376,24.37215986,-29.88544376  24.37215986,,Data provider,,,South Africa,Not given,Not recorded,No,No,1175,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16626,19/05/17,19,5,2017,16:12:49,-29.8768929,24.21149906,-29.8768929  24.21149906,,Data provider,,,South Africa,Not given,Not recorded,No,No,1171,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16629,22/05/17,22,5,2017,08:13:59,-29.86623812,23.54450437,-29.86623812  23.54450437,,Data provider,,,South Africa,Not given,Not recorded,No,No,1158,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16630,22/05/17,22,5,2017,08:22:03,-29.86169178,23.44486578,-29.86169178  23.44486578,,Data provider,,,South Africa,Not given,Not recorded,No,No,1146,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16633,22/05/17,22,5,2017,08:27:15,-29.85510787,23.40294944,-29.85510787  23.40294944,,Data provider,,,South Africa,Not given,Not recorded,No,No,1108,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16648,22/05/17,22,5,2017,09:17:16,-29.69319536,22.87595799,-29.69319536  22.87595799,,Data provider,,,South Africa,Not given,Not recorded,No,No,991,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
16652,22/05/17,22,5,2017,11:52:48,-29.50847266,23.17631753,-29.50847266  23.17631753,,Data provider,,,South Africa,Not given,Not recorded,No,No,1130,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,
